GENE_SYMBOL,baseMean,logFC,lfcSE,stat,pvalue,Adj.p.values,log10Adj.p.values
COLQ,16.08854997,0.168500822,0.532112988,-0.316663614,0.751498861,NA,#VALUE!
MIR4270,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR563,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GALNT15,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
DAZL,0.622932857,-1.004562586,2.948433667,0.340710594,0.733321463,NA,#VALUE!
MIR3714,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LOC339862,0,#VALUE!,NA,NA,NA,NA,#VALUE!
KCNH8,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4791,0,#VALUE!,NA,NA,NA,NA,#VALUE!
EFHB,1.273666491,-0.577337603,1.876382936,0.307686449,0.758320932,NA,#VALUE!
PP2D1,0.455783195,2.16901165,3.551703996,-0.610696064,0.541400812,NA,#VALUE!
SGOL1.AS1,0.67055973,1.334678243,2.645602136,-0.504489403,0.613917507,NA,#VALUE!
VENTXP7,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ZNF385D,4.828029813,0.062059227,0.98184994,-0.063206428,0.949602127,NA,#VALUE!
MIR548AC,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LINC00691,0.537885373,2.517013666,3.009661525,-0.836311208,0.402979849,NA,#VALUE!
THRB.AS1,0.328673933,-1.925433119,3.685219722,0.522474442,0.601340037,NA,#VALUE!
MIR4792,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4442,10.52127279,-0.013379898,0.671228099,0.019933459,0.984096454,NA,#VALUE!
LINC00692,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LRRC3B,0.19752063,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
NEK10,7.247959948,-1.272185303,0.814112076,1.562666052,0.118131163,NA,#VALUE!
EOMES,3.810358726,0.70309029,1.158888653,-0.606693566,0.544054293,NA,#VALUE!
ZCWPW2,15.07250353,-0.129695784,0.554065993,0.23408003,0.814922849,NA,#VALUE!
LINC00693,0.520166577,0.892351499,3.122952149,-0.285739729,0.775077474,NA,#VALUE!
GADL1,0.59256189,-2.743854714,3.192305571,0.859521325,0.39005296,NA,#VALUE!
OSBPL10.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TRIM71,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCR4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SUSD5,8.821751472,-0.243661248,0.742163494,0.328312091,0.742675703,NA,#VALUE!
ARPP21,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR128.2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DCLK3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
C3orf35,6.319991532,0.436942125,0.859300504,-0.508485824,0.611112678,NA,#VALUE!
ITGA9,2.184524169,0.906700526,1.464126601,-0.619277408,0.535733625,NA,#VALUE!
MIR26A1,0.223574256,1.027675196,4.055890573,-0.253378433,0.799975792,NA,#VALUE!
DLEC1,3.200261692,0.903196522,1.187701171,-0.760457718,0.446981034,NA,#VALUE!
SLC22A13,2.713890133,-1.012083625,1.309913,0.772634233,0.439738879,NA,#VALUE!
SLC22A14,6.936015064,1.107499903,0.829637271,-1.334920624,0.181902327,NA,#VALUE!
ACVR2B.AS1,4.304697773,0.330470461,0.98471809,-0.335599055,0.737173236,NA,#VALUE!
SCN5A,1.186312164,-0.435640565,1.909244894,0.228174273,0.819510761,NA,#VALUE!
SCN10A,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SCN11A,1.296474398,-0.986254882,2.286892109,0.431264282,0.666276219,NA,#VALUE!
XIRP1,0.420345602,-2.233373344,3.652869643,0.611402421,0.5409332,NA,#VALUE!
CX3CR1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCR8,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SNORA6,7.506993009,0.476544825,0.768520481,-0.620080839,0.535204567,NA,#VALUE!
MOBP,0.227891597,1.027675198,4.055890573,-0.253378433,0.799975792,NA,#VALUE!
MYRIP,0,#VALUE!,NA,NA,NA,NA,#VALUE!
EIF1B.AS1,9.132200385,-0.56767476,0.695954868,0.815677547,0.414684584,NA,#VALUE!
ZNF620,7.672487003,-0.375829034,0.761790005,0.493349915,0.621765365,NA,#VALUE!
CCK,12.77136448,-0.382546998,0.630800327,0.60644705,0.544217933,NA,#VALUE!
LYZL4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
KLHL40,0,#VALUE!,NA,NA,NA,NA,#VALUE!
HHATL,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
CCDC13,13.34678343,0.451865697,0.592224937,-0.762996742,0.445465339,NA,#VALUE!
CCDC13.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CYP8B1,0.420345602,-2.233373344,3.652869643,0.611402421,0.5409332,NA,#VALUE!
ZNF662,14.01744848,-0.211768357,0.583091552,0.363182001,0.716468932,NA,#VALUE!
KRBOX1,15.44613776,-0.118400579,0.586950406,0.201721607,0.84013437,NA,#VALUE!
FAM198A,1.793799323,-1.869069681,1.706377191,1.095343802,0.273366045,NA,#VALUE!
SNRK.AS1,17.37150962,-0.572539214,0.586996417,0.975370883,0.329376321,NA,#VALUE!
MIR138.1,5.542525004,0.821207932,0.914812723,-0.89767874,0.369356847,NA,#VALUE!
TOPAZ1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ZNF660,2.373622192,-1.311778146,1.418989511,0.924445273,0.355254533,NA,#VALUE!
MIR564,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CLEC3B,0.407693431,-2.19041684,3.39860462,0.644504755,0.519248175,NA,#VALUE!
TMEM158,11.54387495,0.156651839,0.628741231,-0.249151529,0.803243572,NA,#VALUE!
LARS2.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LIMD1.AS1,3.440028697,-0.546473243,1.28296938,0.425944104,0.670148576,NA,#VALUE!
SLC6A20,0.305390041,1.621489874,3.788823116,-0.427966633,0.668675413,NA,#VALUE!
CCR9,0.232495332,1.538183119,4.044684717,-0.380297409,0.703724658,NA,#VALUE!
CXCR6,0,#VALUE!,NA,NA,NA,NA,#VALUE!
XCR1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCR1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCR3,1.208907068,-2.78969559,2.057791179,1.355674773,0.175202669,NA,#VALUE!
CCR2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCR5,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCRL2,6.594316624,-0.748115392,0.851631117,0.878450044,0.379699536,NA,#VALUE!
LTF,0.19752063,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
RTP3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LRRC2,2.270383995,-0.114491019,1.436948118,0.079676515,0.936494538,NA,#VALUE!
LRRC2.AS1,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
TDGF1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LOC100132146,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TMIE,3.783665712,-0.129531892,1.132504033,0.114376539,0.908939311,NA,#VALUE!
PRSS50,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PRSS46,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PRSS45,0.262306606,-1.707188552,4.062284167,0.420253355,0.674300381,NA,#VALUE!
PRSS42,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MYL3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PTH1R,0.420345602,-2.233373344,3.652869643,0.611402421,0.5409332,NA,#VALUE!
NRADDP,2.153041007,0.469195158,1.521249672,-0.308427451,0.757757097,NA,#VALUE!
CSPG5,4.729633089,-0.808111963,0.984159064,0.821119261,0.41157834,NA,#VALUE!
MIR1226,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4443,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CAMP,1.313919895,-2.564609976,1.989998185,1.288749907,0.197485046,NA,#VALUE!
SPINK8,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FBXW12,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR711,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TMEM89,0.930070049,-0.474514563,2.198278005,0.215857395,0.829098908,NA,#VALUE!
MIR4793,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ARIH2OS,3.806853728,0.612646728,1.071123741,-0.571966342,0.567344777,NA,#VALUE!
MIR425,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR191,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LAMB2P1,3.831864811,-0.773606982,1.169287442,0.661605483,0.508224093,NA,#VALUE!
LOC646498,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CCDC36,1.283359336,-1.759030174,2.280905994,0.771198015,0.440589571,NA,#VALUE!
MIR4271,0.210172801,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
BSN.AS2,0.286150191,0.245677849,3.908354042,-0.062859671,0.949878249,NA,#VALUE!
BSN,4.295550601,0.394360854,1.066603357,-0.369735245,0.711579768,NA,#VALUE!
CDHR4,0.769821012,-0.359806981,2.478452905,0.145174024,0.884573475,NA,#VALUE!
MIR5193,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CAMKV,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LUST,1.681382407,-4.240686496,2.275017676,1.864023538,0.062318399,NA,#VALUE!
GNAT1,0.208651747,-0.251772079,4.06479062,0.061939741,0.950610819,NA,#VALUE!
SLC38A3,1.273291377,2.564637055,2.127197001,-1.205641534,0.227955737,NA,#VALUE!
C3orf45,4.325554554,-0.692733287,1.111703269,0.623127867,0.533200498,NA,#VALUE!
ZMYND10,1.596312438,0.225628554,1.757009933,-0.128416209,0.897819605,NA,#VALUE!
CACNA2D2,1.44342285,-0.247633083,1.85150641,0.133746814,0.893602786,NA,#VALUE!
MIR4787,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GRM2,0.490198203,-0.573701005,3.212724573,0.178571487,0.858274184,NA,#VALUE!
IQCF6,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IQCF4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IQCF3,0.232495332,1.538183119,4.044684717,-0.380297409,0.703724658,NA,#VALUE!
IQCF2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IQCF5,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IQCF1,0.421094886,0.043321308,3.400964732,-0.012737947,0.989836864,NA,#VALUE!
GPR62,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
ABHD14A.ACY1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ACY1,4.149611238,-0.436049845,1.081638439,0.403138266,0.686846511,NA,#VALUE!
LINC00696,7.25609082,1.070020637,0.813022912,-1.316101454,0.188139993,NA,#VALUE!
TLR9,2.139427475,2.400875279,1.644769971,-1.459702768,0.144371781,NA,#VALUE!
MIRLET7G,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR135A1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SEMA3G,3.144867456,-2.172381214,1.350781498,1.60824028,0.107782564,NA,#VALUE!
TNNC1,1.360548902,0.610598089,1.805045163,-0.338273026,0.735157449,NA,#VALUE!
STAB1,4.604890969,-0.703454101,1.034537004,0.679969975,0.496523472,NA,#VALUE!
SNORD19,4.530135379,0.36282465,1.13534544,-0.319572033,0.749292778,NA,#VALUE!
SNORD19B,2.570870449,0.124465296,1.349900345,-0.092203322,0.926536499,NA,#VALUE!
SNORD69,4.526314637,-0.226848593,0.964962144,0.235085484,0.814142385,NA,#VALUE!
ITIH1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ITIH3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TMEM110.MUSTN1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MUSTN1,3.464681537,0.120792674,1.271074401,-0.095031946,0.924289452,NA,#VALUE!
CACNA1D,2.084490191,-0.780341625,1.462562791,0.533544016,0.593657051,NA,#VALUE!
CHDH,4.53554777,-0.706707768,1.042477493,0.677911775,0.497827634,NA,#VALUE!
IL17RB,1.055098563,-0.643964869,2.143203503,0.300468373,0.763819917,NA,#VALUE!
CACNA2D3,2.704900061,-0.007927006,1.28924853,0.006148547,0.9950942,NA,#VALUE!
ESRG,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CACNA2D3.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LRTM1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ERC2,7.623523655,0.318896303,0.752337183,-0.423874176,0.671657578,NA,#VALUE!
ERC2.IT1,0.39504126,-2.157945703,3.741805772,0.576712378,0.56413377,NA,#VALUE!
MIR3938,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ARHGEF3.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SPATA12,3.070138746,-0.988186055,1.316412902,0.750665732,0.452853851,NA,#VALUE!
HESX1,1.883178169,-0.686851679,1.56330354,0.439359128,0.660401337,NA,#VALUE!
ASB14,15.28793324,0.30407129,0.627198457,-0.484808734,0.627812027,NA,#VALUE!
DNAH12,1.764580234,-1.826732032,1.813625662,1.007226613,0.313825887,NA,#VALUE!
DNASE1L3,0.59256189,-2.743854714,3.192305571,0.859521325,0.39005296,NA,#VALUE!
ACOX2,0.719897248,0.183567444,2.435570809,-0.075369373,0.939920827,NA,#VALUE!
FAM107A,0.227891597,1.027675198,4.055890573,-0.253378433,0.799975792,NA,#VALUE!
PTPRG.AS1,6.121910282,-0.988916124,0.868597564,1.13852049,0.254903208,NA,#VALUE!
FEZF2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CADPS,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LINC00698,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SYNPR,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SYNPR.AS1,0.19752063,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
SNTN,0,#VALUE!,NA,NA,NA,NA,#VALUE!
C3orf49,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PRICKLE2.AS1,3.514388231,-0.743717607,1.114978734,0.667024029,0.504756785,NA,#VALUE!
LOC100287879,0.223574256,1.027675196,4.055890573,-0.253378433,0.799975792,NA,#VALUE!
PRICKLE2.AS2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PRICKLE2.AS3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ADAMTS9.AS2,1.465874675,-0.715940799,1.7144479,0.417592625,0.67624499,NA,#VALUE!
MIR548A2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MAGI1.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4272,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FAM19A1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FAM19A4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR3136,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LMOD3,0.433747057,0.041812205,3.367650924,-0.012415837,0.99009385,NA,#VALUE!
MIR1284,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GPR27,1.602866373,-1.226769509,1.663890831,0.737289663,0.460946217,NA,#VALUE!
PROK2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LOC201617,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PDZRN3,1.301541024,0.084935615,2.120055316,-0.040062924,0.96804296,NA,#VALUE!
MIR1324,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FLJ20518,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FRG2C,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4273,0.210172801,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
ROBO2,16.54682722,0.121691448,0.576429065,-0.211112617,0.832799395,NA,#VALUE!
LOC440970,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CADM2,2.538774816,-1.161674301,1.377944838,0.84304848,0.399201331,NA,#VALUE!
MIR5688,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CADM2.AS2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
RNU6.69,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4795,0,#VALUE!,NA,NA,NA,NA,#VALUE!
POU1F1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
HTR1F,0,#VALUE!,NA,NA,NA,NA,#VALUE!
EPHA3,3.616779397,0.009967746,1.148870508,-0.008676127,0.993077539,NA,#VALUE!
LOC255025,0,#VALUE!,NA,NA,NA,NA,#VALUE!
EPHA6,0.509724447,1.026701149,2.915334728,-0.352172647,0.724708789,NA,#VALUE!
GABRR3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5AC2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5H1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5H14,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5H15,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5H6,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5H2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5K4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5K3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5K1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
OR5K2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GPR15,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ST3GAL6.AS1,0.131153303,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
MIR548G,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR3921,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TMEM30C,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LNP1,15.26758181,-0.65237445,0.564412114,1.155847711,0.247743454,NA,#VALUE!
GPR128,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IMPG2,14.48668371,-0.583763182,0.620854945,0.940256958,0.347085772,NA,#VALUE!
FAM172BP,4.824577956,0.360660104,0.944548772,-0.381833225,0.702585073,NA,#VALUE!
PDCL3P4,14.03542398,0.510208209,0.58035002,-0.879138782,0.379326032,NA,#VALUE!
MIR548A3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LOC100302640,2.316569836,0.471315966,1.512901905,-0.311531081,0.755396918,NA,#VALUE!
CCDC54,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LINC00635,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LINC00636,0,#VALUE!,NA,NA,NA,NA,#VALUE!
HHLA2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
RETNLB,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TRAT1,0.447148512,2.146195825,3.577465571,-0.599920749,0.548559054,NA,#VALUE!
GUCA1C,0.836188339,-0.499466283,2.413670767,0.206932234,0.836062783,NA,#VALUE!
MORC1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FLJ22763,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LINC00488,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DPPA2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DPPA4,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FLJ25363,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PVRL3.AS1,0.932306643,-3.442433493,2.317594813,1.485347427,0.137451814,NA,#VALUE!
CD96,3.59061827,-1.28566138,1.15193033,1.116093002,0.264382327,NA,#VALUE!
TMPRSS7,3.185441924,0.767851634,1.168453184,-0.657152245,0.511083028,NA,#VALUE!
MIR567,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SLC9C1,0.834606988,-0.609561427,2.582381116,0.236046269,0.813396767,NA,#VALUE!
CD200,1.24302315,1.70875957,2.11730001,-0.807046503,0.419639691,NA,#VALUE!
BTLA,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CD200R1L,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CD200R1,0.485191875,-1.307362569,2.975533885,0.439370755,0.660392914,NA,#VALUE!
WDR52.AS1,0.451465853,2.145152491,3.286414787,-0.652733337,0.513928207,NA,#VALUE!
MIR4446,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DRD3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ZNF80,0.19752063,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
TIGIT,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR568,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ZBTB20,3.83750515,1.352123133,1.139134766,-1.18697381,0.235237951,NA,#VALUE!
ZBTB20.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR4796,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GAP43,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LSAMP,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LSAMP.AS3,0,#VALUE!,NA,NA,NA,NA,#VALUE!
IGSF11,11.22149455,-0.126479612,0.63995648,0.197637832,0.843328433,NA,#VALUE!
IGSF11.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
C3orf30,0.232495332,1.538183119,4.044684717,-0.380297409,0.703724658,NA,#VALUE!
CD80,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PLA1A,0.630518402,-2.819957376,3.122250406,0.903181042,0.366429818,NA,#VALUE!
POPDC2,9.505969504,0.086278712,0.697052443,-0.1237765,0.901492239,NA,#VALUE!
MAATS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
NR1I2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GPR156,3.170545968,-0.270423281,1.174399355,0.230265182,0.817885715,NA,#VALUE!
MIR198,0,#VALUE!,NA,NA,NA,NA,#VALUE!
HGD,1.888763915,0.595435536,1.51511642,-0.392996557,0.694322025,NA,#VALUE!
STXBP5L,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ARGFX,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FBXO40,0,#VALUE!,NA,NA,NA,NA,#VALUE!
EAF2,13.15986837,-1.30467275,0.634754508,2.055397377,0.039840639,NA,#VALUE!
CASR,0.227891597,1.027675198,4.055890573,-0.253378433,0.799975792,NA,#VALUE!
PARP15,5.734689491,-0.493668073,0.948649118,0.520390589,0.602791368,NA,#VALUE!
SEMA5B,2.581249521,0.569048545,1.302609579,-0.436852726,0.662218158,NA,#VALUE!
ADCY5,0.954376525,1.925440343,2.256415347,-0.853318227,0.393482855,NA,#VALUE!
ROPN1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR5002,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MUC13,0.743740833,1.568900405,2.546921437,-0.615998744,0.537895349,NA,#VALUE!
MIR5092,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR548I1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
FAM86JP,6.913045953,-0.22890583,0.817273187,0.280084841,0.779412415,NA,#VALUE!
ALG1L,2.45335723,-2.406654701,1.481786367,1.624157675,0.104342161,NA,#VALUE!
ROPN1B,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ALDH1L1,18.07830223,-0.238837135,0.544252939,0.438834811,0.660781235,NA,#VALUE!
ALDH1L1.AS1,0.262306606,-1.707188552,4.062284167,0.420253355,0.674300381,NA,#VALUE!
ALDH1L1.AS2,0.154996888,1.204841804,4.051603723,-0.297374049,0.766180954,NA,#VALUE!
KLF15,1.247340492,1.699062791,1.99744899,-0.850616361,0.394982498,NA,#VALUE!
CCDC37,0,#VALUE!,NA,NA,NA,NA,#VALUE!
UROC1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CHST13,0,#VALUE!,NA,NA,NA,NA,#VALUE!
C3orf22,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TXNRD3NB,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
NUP210P1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
KBTBD12,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DNAJB8,0,#VALUE!,NA,NA,NA,NA,#VALUE!
DNAJB8.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
GATA2,0.788474616,0.265090802,2.556191392,-0.103705381,0.917403156,NA,#VALUE!
LOC90246,0.844925762,-0.046957395,2.466736504,0.019036243,0.984812193,NA,#VALUE!
C3orf27,0,#VALUE!,NA,NA,NA,NA,#VALUE!
LOC653712,9.052602722,0.039902072,0.696979987,-0.057249954,0.954346086,NA,#VALUE!
KIAA1257,2.678347039,-1.464719806,1.440818129,1.016588962,0.309349007,NA,#VALUE!
EFCC1,0.524613212,-2.640238974,3.322797946,0.794583064,0.426856073,NA,#VALUE!
GP9,0,#VALUE!,NA,NA,NA,NA,#VALUE!
RAB43,9.484608568,-0.02425441,0.711970786,0.03406658,0.972824058,NA,#VALUE!
ISY1.RAB43,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SNORA7B,2.719182855,-0.617040609,1.319133819,0.467761951,0.639954833,NA,#VALUE!
EFCAB12,3.098646364,-0.339003606,1.164877883,0.291020725,0.771035469,NA,#VALUE!
RHO,0,#VALUE!,NA,NA,NA,NA,#VALUE!
H1FOO,0,#VALUE!,NA,NA,NA,NA,#VALUE!
PLXND1,7.589304738,0.680289036,0.912076566,-0.745868342,0.455746951,NA,#VALUE!
LOC100507032,10.25251972,-0.004148274,0.663365384,0.006253377,0.99501056,NA,#VALUE!
TRH,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ALG1L2,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
FAM86HP,8.745377193,-1.018444443,0.727450377,1.400019129,0.16150759,NA,#VALUE!
COL6A4P2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
COL6A5,0,#VALUE!,NA,NA,NA,NA,#VALUE!
COL6A6,0.077498444,0.710009686,4.064790833,-0.174673117,0.861336492,NA,#VALUE!
LOC339874,1.379728455,0.784417637,1.952582852,-0.401733343,0.687880283,NA,#VALUE!
SNORA58,0,#VALUE!,NA,NA,NA,NA,#VALUE!
MIR5704,0,#VALUE!,NA,NA,NA,NA,#VALUE!
ACPP,15.12446471,0.017743466,0.541597364,-0.032761359,0.973864892,NA,#VALUE!
NPHP3.ACAD11,0.210172801,-1.116254602,4.080472857,0.27356011,0.784422693,NA,#VALUE!
CCRL1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
NPHP3.AS1,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TMEM108,0.761671705,-3.104719936,2.682457777,1.157416144,0.247102381,NA,#VALUE!
BFSP2,0,#VALUE!,NA,NA,NA,NA,#VALUE!
TF,5.448772588,0.403719007,0.884481251,-0.456447219,0.648068417,NA,#VALUE!
C3orf36,0,#VALUE!,NA,NA,NA,NA,#VALUE!
SLCO2A1,1.000255321,-3.493539863,2.456269912,1.422294776,0.154940695,NA,#VALUE!
MIR4788,0,#VALUE!,NA,NA,NA,NA,#VALUE!
KY,2.539463804,-0.896427528,1.383722712,0.647837547,0.517090027,NA,#VALUE!
EPHB1,1.84876316,0.005051546,1.488111922,-0.003394601,0.997291506,NA,#VALUE!
SOX14,0,#VALUE!,NA,NA,NA,NA,#VALUE!
CLDN18,0.262306606,-1.707188552,4.062284167,0.420253355,0.674300381,NA,#VALUE!
A4GNT,0,#VALUE!,NA,NA,NA,NA,#VALUE!
